station,date,prcp,tobs
USC00516128,10/25/2011,,77
USC00516128,10/26/2011,0.03,74
USC00516128,10/28/2011,,72
USC00516128,10/29/2011,0.01,69
USC00516128,10/30/2011,0.3,71
USC00516128,10/31/2011,0.76,70
USC00516128,11/1/2011,2.24,73
USC00516128,11/2/2011,0.93,71
USC00516128,11/3/2011,0.58,70
USC00516128,11/4/2011,1.06,71
USC00516128,11/5/2011,0.17,69
USC00516128,11/6/2011,0.1,73
USC00516128,11/7/2011,0.11,71
USC00516128,11/8/2011,0.27,73
USC00516128,11/9/2011,0.28,71
USC00516128,11/10/2011,0.17,71
USC00516128,11/11/2011,1.96,68
USC00516128,11/12/2011,0.42,67
USC00516128,11/13/2011,0.07,70
USC00516128,11/14/2011,0.07,71
USC00516128,11/15/2011,0,75
USC00516128,11/16/2011,0,71
USC00516128,11/17/2011,0.08,71
USC00516128,11/18/2011,0.03,72
USC00516128,11/19/2011,0.29,76
USC00516128,11/20/2011,0.4,70
USC00516128,11/21/2011,1.15,72
USC00516128,11/22/2011,1.13,69
USC00516128,11/23/2011,0.04,70
USC00516128,11/24/2011,0.03,75
USC00516128,11/25/2011,0.21,67
USC00516128,11/26/2011,0,71
USC00516128,11/27/2011,0.16,70
USC00516128,11/28/2011,0.01,71
USC00516128,11/29/2011,0.1,67
USC00516128,11/30/2011,0.32,68
USC00516128,12/1/2011,0.16,71
USC00516128,12/2/2011,0.46,73
USC00516128,12/3/2011,0.11,71
USC00516128,12/4/2011,0.03,71
USC00516128,12/5/2011,0.22,68
USC00516128,12/6/2011,0.12,67
USC00516128,12/7/2011,0.26,70
USC00516128,12/8/2011,0.53,67
USC00516128,12/10/2011,,69
USC00516128,12/11/2011,1.35,71
USC00516128,12/12/2011,1.71,69
USC00516128,12/13/2011,6.42,69
USC00516128,12/14/2011,1.37,68
USC00516128,12/15/2011,1.18,69
USC00516128,12/16/2011,1.09,69
USC00516128,12/17/2011,0.63,67
USC00516128,12/18/2011,0.3,69
USC00516128,12/19/2011,0.87,68
USC00516128,12/20/2011,0.16,70
USC00516128,12/21/2011,1.52,68
USC00516128,12/22/2011,0.27,69
USC00516128,12/23/2011,0.42,71
USC00516128,12/24/2011,0.8,65
USC00516128,12/25/2011,0.58,69
USC00516128,12/26/2011,0.05,69
USC00516128,12/27/2011,0.06,69
USC00516128,12/28/2011,0.06,69
USC00516128,12/29/2011,0,70
USC00516128,12/30/2011,0.05,73
USC00516128,12/31/2011,0.25,67
USC00516128,1/1/2012,0.01,71
USC00516128,1/2/2012,0,64
USC00516128,1/3/2012,0,70
USC00516128,1/4/2012,0.1,71
USC00516128,1/5/2012,0.2,70
USC00516128,1/6/2012,0,72
USC00516128,1/10/2012,0.08,69
USC00516128,1/11/2012,0.1,71
USC00516128,1/12/2012,0.11,72
USC00516128,1/13/2012,0.02,68
USC00516128,1/14/2012,0,61
USC00516128,1/15/2012,0,76
USC00516128,1/16/2012,0.14,74
USC00516128,1/17/2012,0.01,73
USC00516128,1/18/2012,0,71
USC00516128,1/19/2012,0,69
USC00516128,1/20/2012,0,70
USC00516128,1/21/2012,0,71
USC00516128,1/22/2012,0.03,71
USC00516128,1/23/2012,0.01,66
USC00516128,1/24/2012,0,76
USC00516128,1/25/2012,0.06,67
USC00516128,1/26/2012,0,71
USC00516128,1/27/2012,0.05,66
USC00516128,1/28/2012,0,70
USC00516128,1/29/2012,0.67,69
USC00516128,1/30/2012,0.35,66
USC00516128,1/31/2012,0.04,67
USC00516128,2/1/2012,0.01,66
USC00516128,2/2/2012,0,72
USC00516128,2/3/2012,0,75
USC00516128,2/4/2012,0,61
USC00516128,2/5/2012,0,66
USC00516128,2/6/2012,0,69
USC00516128,2/7/2012,0.7,70
USC00516128,2/8/2012,0.44,66
USC00516128,2/9/2012,0,66
USC00516128,2/10/2012,0,68
USC00516128,2/11/2012,0,69
USC00516128,2/12/2012,0.07,69
USC00516128,2/13/2012,1.26,67
USC00516128,2/14/2012,0.02,71
USC00516128,2/15/2012,0,70
USC00516128,2/16/2012,0,70
USC00516128,2/17/2012,0.3,69
USC00516128,2/18/2012,0.67,69
USC00516128,2/19/2012,1.29,72
USC00516128,2/20/2012,0.03,69
USC00516128,2/21/2012,0,70
USC00516128,2/22/2012,0,70
USC00516128,2/23/2012,1.31,67
USC00516128,2/24/2012,0.77,74
USC00516128,2/25/2012,0.02,64
USC00516128,2/26/2012,0.3,71
USC00516128,2/27/2012,0.44,69
USC00516128,2/28/2012,0.4,69
USC00516128,2/29/2012,0.55,69
USC00516128,3/1/2012,0.64,67
USC00516128,3/2/2012,0.26,66
USC00516128,3/3/2012,1.1,66
USC00516128,3/4/2012,2,67
USC00516128,3/5/2012,5.37,64
USC00516128,3/6/2012,2.61,67
USC00516128,3/7/2012,2.63,69
USC00516128,3/8/2012,2.09,66
USC00516128,3/9/2012,3.23,64
USC00516128,3/10/2012,0.15,70
USC00516128,3/11/2012,0.31,71
USC00516128,3/12/2012,1.6,67
USC00516128,3/13/2012,0.45,67
USC00516128,3/14/2012,0.01,65
USC00516128,3/15/2012,0.03,66
USC00516128,3/16/2012,0.08,66
USC00516128,3/17/2012,0.02,68
USC00516128,3/18/2012,0.65,66
USC00516128,3/19/2012,1.61,69
USC00516128,3/20/2012,0,68
USC00516128,3/21/2012,0.43,65
USC00516128,3/22/2012,0.48,69
USC00516128,3/23/2012,0.05,68
USC00516128,3/24/2012,0.06,67
USC00516128,3/25/2012,1.92,68
USC00516128,3/26/2012,0.37,66
USC00516128,3/27/2012,0.57,66
USC00516128,3/28/2012,0.02,74
USC00516128,3/29/2012,0,74
USC00516128,3/30/2012,0,72
USC00516128,3/31/2012,0,70
USC00516128,4/1/2012,0.04,71
USC00516128,4/2/2012,0,71
USC00516128,4/3/2012,0,71
USC00516128,4/4/2012,0.03,69
USC00516128,4/5/2012,0.89,69
USC00516128,4/6/2012,0.1,68
USC00516128,4/7/2012,1.75,70
USC00516128,4/8/2012,0.02,69
USC00516128,4/9/2012,3.27,64
USC00516128,4/10/2012,1.32,64
USC00516128,4/11/2012,1.47,69
USC00516128,4/12/2012,0.15,69
USC00516128,4/13/2012,0.01,70
USC00516128,4/14/2012,0.01,68
USC00516128,4/15/2012,0.18,69
USC00516128,4/16/2012,0.12,72
USC00516128,4/17/2012,0.01,71
USC00516128,4/18/2012,0.01,71
USC00516128,4/19/2012,0.03,69
USC00516128,4/20/2012,0.04,67
USC00516128,4/22/2012,,68
USC00516128,4/23/2012,1.62,65
USC00516128,4/24/2012,0.2,68
USC00516128,4/25/2012,0.3,66
USC00516128,4/26/2012,0.61,76
USC00516128,4/27/2012,0.02,68
USC00516128,4/28/2012,0.65,68
USC00516128,4/29/2012,0.2,70
USC00516128,4/30/2012,0.12,70
USC00516128,5/1/2012,0.03,70
USC00516128,5/2/2012,0.57,67
USC00516128,5/3/2012,0.16,70
USC00516128,5/4/2012,1.21,66
USC00516128,5/5/2012,0.9,67
USC00516128,5/6/2012,0.14,67
USC00516128,5/7/2012,0.54,68
USC00516128,5/8/2012,0.02,69
USC00516128,5/9/2012,0.04,70
USC00516128,5/10/2012,0,69
USC00516128,5/11/2012,0.23,69
USC00516128,5/12/2012,0.01,73
USC00516128,5/13/2012,0,68
USC00516128,5/14/2012,0,75
USC00516128,5/15/2012,0,73
USC00516128,5/16/2012,0.03,68
USC00516128,5/17/2012,0.02,71
USC00516128,5/18/2012,0.05,72
USC00516128,5/19/2012,0,69
USC00516128,5/20/2012,0.02,68
USC00516128,5/21/2012,0.2,73
USC00516128,5/22/2012,0,72
USC00516128,5/23/2012,0,70
USC00516128,5/24/2012,0.07,72
USC00516128,5/25/2012,0.13,71
USC00516128,5/26/2012,0.37,74
USC00516128,5/27/2012,0.67,73
USC00516128,5/28/2012,0.13,73
USC00516128,5/29/2012,0.03,71
USC00516128,5/30/2012,0.01,70
USC00516128,5/31/2012,0.62,68
USC00516128,6/1/2012,0.26,69
USC00516128,6/2/2012,0.22,73
USC00516128,6/3/2012,0,71
USC00516128,6/4/2012,0.02,72
USC00516128,6/5/2012,0,71
USC00516128,6/6/2012,0.72,72
USC00516128,6/7/2012,0.12,71
USC00516128,6/8/2012,0.3,74
USC00516128,6/9/2012,0,74
USC00516128,6/10/2012,0.08,75
USC00516128,6/11/2012,0.08,69
USC00516128,6/12/2012,0.14,75
USC00516128,6/13/2012,0.48,70
USC00516128,6/14/2012,0.21,73
USC00516128,6/15/2012,0,72
USC00516128,6/16/2012,0,70
USC00516128,6/17/2012,0.1,73
USC00516128,6/18/2012,0,71
USC00516128,6/19/2012,0.38,70
USC00516128,6/20/2012,1.84,69
USC00516128,6/21/2012,0.34,71
USC00516128,6/23/2012,0.94,68
USC00516128,6/24/2012,1.13,68
USC00516128,6/25/2012,0.89,68
USC00516128,6/26/2012,0.92,69
USC00516128,6/27/2012,0.73,69
USC00516128,6/28/2012,0.37,69
USC00516128,6/29/2012,0.79,71
USC00516128,7/1/2012,,68
USC00516128,7/2/2012,0.05,75
USC00516128,7/3/2012,1.04,68
USC00516128,7/4/2012,0.85,70
USC00516128,7/5/2012,0.98,71
USC00516128,7/6/2012,1.08,70
USC00516128,7/7/2012,0.86,70
USC00516128,7/8/2012,0.05,72
USC00516128,7/9/2012,0.01,71
USC00516128,7/10/2012,0.12,70
USC00516128,7/11/2012,0.39,70
USC00516128,7/12/2012,0,70
USC00516128,7/13/2012,0.52,72
USC00516128,7/14/2012,0.29,74
USC00516128,7/15/2012,0.06,72
USC00516128,7/16/2012,0.83,72
USC00516128,7/17/2012,0.71,75
USC00516128,7/18/2012,1,72
USC00516128,7/19/2012,0.34,68
USC00516128,7/20/2012,0.13,71
USC00516128,7/21/2012,0.03,74
USC00516128,7/22/2012,0.04,69
USC00516128,7/23/2012,0.29,73
USC00516128,7/24/2012,0,74
USC00516128,7/25/2012,0.18,72
USC00516128,7/26/2012,0,72
USC00516128,7/27/2012,0.23,69
USC00516128,7/28/2012,0.5,70
USC00516128,7/29/2012,2.87,69
USC00516128,7/30/2012,0.36,72
USC00516128,7/31/2012,0.59,73
USC00516128,8/1/2012,0.05,71
USC00516128,8/2/2012,0,73
USC00516128,8/3/2012,0.09,72
USC00516128,8/4/2012,0.06,72
USC00516128,8/5/2012,0.44,70
USC00516128,8/6/2012,0.3,69
USC00516128,8/7/2012,0.22,71
USC00516128,8/8/2012,0.44,71
USC00516128,8/9/2012,0.14,75
USC00516128,8/10/2012,0.02,75
USC00516128,8/11/2012,0.26,67
USC00516128,8/12/2012,0.23,69
USC00516128,8/13/2012,0.03,73
USC00516128,8/14/2012,0.26,73
USC00516128,8/15/2012,0.02,73
USC00516128,8/16/2012,0,72
USC00516128,8/17/2012,0.24,72
USC00516128,8/19/2012,,70
USC00516128,8/20/2012,0.38,72
USC00516128,8/21/2012,0.41,71
USC00516128,8/22/2012,0.24,73
USC00516128,8/23/2012,0.09,74
USC00516128,8/24/2012,0.53,72
USC00516128,8/25/2012,0,78
USC00516128,8/27/2012,,69
USC00516128,8/28/2012,1.19,69
USC00516128,8/29/2012,0.9,72
USC00516128,8/30/2012,0.44,72
USC00516128,8/31/2012,0.26,70
USC00516128,9/1/2012,0.1,71
USC00516128,9/2/2012,0.46,67
USC00516128,9/3/2012,0.19,69
USC00516128,9/4/2012,0.05,73
USC00516128,9/5/2012,0.59,69
USC00516128,9/6/2012,0.2,70
USC00516128,9/7/2012,1.24,69
USC00516128,9/8/2012,2.48,69
USC00516128,9/9/2012,2.57,71
USC00516128,9/10/2012,0.19,72
USC00516128,9/11/2012,0,72
USC00516128,9/12/2012,0.23,71
USC00516128,9/13/2012,0.04,70
USC00516128,9/14/2012,0.52,69
USC00516128,9/15/2012,0.41,67
USC00516128,9/16/2012,0.62,70
USC00516128,9/17/2012,0.3,69
USC00516128,9/18/2012,0.38,68
USC00516128,9/19/2012,0.35,70
USC00516128,9/20/2012,0.16,73
USC00516128,9/21/2012,0.39,70
USC00516128,9/22/2012,0.17,69
USC00516128,9/23/2012,0.99,71
USC00516128,9/24/2012,1.58,69
USC00516128,9/25/2012,0.56,69
USC00516128,9/26/2012,0.3,69
USC00516128,9/27/2012,0.12,72
USC00516128,9/28/2012,0.31,70
USC00516128,10/3/2012,,73
USC00516128,10/8/2012,,78
USC00516128,10/9/2012,0,73
USC00516128,10/10/2012,0,71
USC00516128,10/11/2012,0.4,76
USC00516128,10/12/2012,0,77
USC00516128,10/19/2012,,75
USC00516128,10/22/2012,,72
USC00516128,10/23/2012,0.08,71
USC00516128,10/24/2012,0,69
USC00516128,10/25/2012,0,70
USC00516128,10/26/2012,0.01,71
USC00516128,10/27/2012,0,76
USC00516128,10/28/2012,0.49,71
USC00516128,10/29/2012,0.53,74
USC00516128,10/30/2012,0.2,68
USC00516128,10/31/2012,0.2,70
USC00516128,11/1/2012,0,70
USC00516128,11/2/2012,0,69
USC00516128,11/3/2012,0,66
USC00516128,11/4/2012,0,66
USC00516128,11/5/2012,0.02,70
USC00516128,11/6/2012,0.64,69
USC00516128,11/7/2012,0.09,73
USC00516128,11/8/2012,0.51,69
USC00516128,11/9/2012,0.27,72
USC00516128,11/10/2012,0.15,69
USC00516128,11/11/2012,0.02,71
USC00516128,11/12/2012,0.28,75
USC00516128,11/13/2012,0.42,69
USC00516128,11/14/2012,0.2,71
USC00516128,11/15/2012,0.64,71
USC00516128,11/16/2012,0.74,67
USC00516128,11/17/2012,0.18,67
USC00516128,11/19/2012,,69
USC00516128,11/20/2012,0.36,68
USC00516128,11/21/2012,0.11,70
USC00516128,11/22/2012,0,72
USC00516128,11/23/2012,0,67
USC00516128,11/24/2012,0,75
USC00516128,11/25/2012,0,71
USC00516128,11/26/2012,0.53,70
USC00516128,11/27/2012,0.01,69
USC00516128,11/28/2012,0.01,75
USC00516128,11/29/2012,0,67
USC00516128,11/30/2012,0,65
USC00516128,12/1/2012,0,74
USC00516128,12/2/2012,0.01,77
USC00516128,12/3/2012,0,74
USC00516128,12/4/2012,0,73
USC00516128,12/5/2012,0.04,71
USC00516128,12/6/2012,0,73
USC00516128,12/7/2012,0,68
USC00516128,12/8/2012,0.01,69
USC00516128,12/9/2012,0.04,71
USC00516128,12/10/2012,0.12,72
USC00516128,12/11/2012,0,72
USC00516128,12/12/2012,0.24,67
USC00516128,12/13/2012,0.44,67
USC00516128,12/14/2012,0.72,69
USC00516128,12/15/2012,0.44,66
USC00516128,12/16/2012,0.48,66
USC00516128,12/17/2012,0.54,69
USC00516128,12/18/2012,2.25,66
USC00516128,12/19/2012,0.34,68
USC00516128,12/20/2012,1.8,65
USC00516128,12/21/2012,0.67,68
USC00516128,12/22/2012,0.12,67
USC00516128,12/23/2012,0,71
USC00516128,12/24/2012,0,65
USC00516128,12/25/2012,0,71
USC00516128,12/26/2012,0.21,69
USC00516128,12/27/2012,0.02,69
USC00516128,12/28/2012,0,62
USC00516128,12/29/2012,0,62
USC00516128,12/30/2012,0.1,67
USC00516128,12/31/2012,0.04,65
USC00516128,1/1/2013,0.24,70
USC00516128,1/2/2013,2.13,67
USC00516128,1/3/2013,5.96,66
USC00516128,1/4/2013,2.92,67
USC00516128,1/5/2013,1.34,67
USC00516128,1/6/2013,0.76,67
USC00516128,1/7/2013,0.51,67
USC00516128,1/8/2013,0.53,68
USC00516128,1/9/2013,3.01,67
USC00516128,1/10/2013,0.14,69
USC00516128,1/11/2013,0.11,68
USC00516128,1/12/2013,0.19,67
USC00516128,1/13/2013,1.05,68
USC00516128,1/14/2013,0.02,70
USC00516128,1/15/2013,0.86,69
USC00516128,1/16/2013,0,64
USC00516128,1/17/2013,0,64
USC00516128,1/18/2013,0,65
USC00516128,1/19/2013,0,70
USC00516128,1/20/2013,0,67
USC00516128,1/21/2013,0,69
USC00516128,1/22/2013,0,68
USC00516128,1/23/2013,0.27,65
USC00516128,1/24/2013,1.38,66
USC00516128,1/25/2013,0.71,66
USC00516128,1/26/2013,0.04,62
USC00516128,1/27/2013,0.02,69
USC00516128,1/28/2013,1.84,66
USC00516128,1/29/2013,0.03,67
USC00516128,1/30/2013,0,62
USC00516128,1/31/2013,0.02,69
USC00516128,2/1/2013,0.06,69
USC00516128,2/2/2013,0,70
USC00516128,2/3/2013,0,67
USC00516128,2/4/2013,0,69
USC00516128,2/5/2013,0.16,71
USC00516128,2/6/2013,0.96,66
USC00516128,2/7/2013,0.86,67
USC00516128,2/8/2013,1.19,69
USC00516128,2/9/2013,0,69
USC00516128,2/10/2013,0,69
USC00516128,2/11/2013,0.39,66
USC00516128,2/12/2013,1.65,64
USC00516128,2/13/2013,0.02,65
USC00516128,2/14/2013,0.01,66
USC00516128,2/15/2013,0.08,66
USC00516128,2/16/2013,0.17,70
USC00516128,2/17/2013,0,67
USC00516128,2/18/2013,0,68
USC00516128,2/19/2013,0.58,67
USC00516128,2/20/2013,0.66,66
USC00516128,2/21/2013,0.73,66
USC00516128,2/22/2013,2.81,66
USC00516128,2/23/2013,1.85,67
USC00516128,2/24/2013,1,65
USC00516128,2/25/2013,0.11,67
USC00516128,2/26/2013,0.21,68
USC00516128,2/27/2013,0.12,68
USC00516128,2/28/2013,0.13,67
USC00516128,3/1/2013,0,67
USC00516128,3/2/2013,0.04,66
USC00516128,3/3/2013,0,67
USC00516128,3/5/2013,,66
USC00516128,3/6/2013,0.04,67
USC00516128,3/7/2013,0.06,73
USC00516128,3/8/2013,0,69
USC00516128,3/9/2013,0.04,71
USC00516128,3/10/2013,2.14,66
USC00516128,3/11/2013,0.79,65
USC00516128,3/12/2013,0,67
USC00516128,3/13/2013,0,64
USC00516128,3/14/2013,0,66
USC00516128,3/15/2013,0,62
USC00516128,3/16/2013,0,65
USC00516128,3/17/2013,0,64
USC00516128,3/18/2013,0,69
USC00516128,3/19/2013,0,67
USC00516128,3/20/2013,0,64
USC00516128,3/21/2013,0,67
USC00516128,3/22/2013,0,72
USC00516128,3/23/2013,0.22,67
USC00516128,3/24/2013,0.42,67
USC00516128,3/25/2013,0.45,69
USC00516128,3/26/2013,0,69
USC00516128,3/27/2013,0.01,68
USC00516128,3/28/2013,0.86,68
USC00516128,3/29/2013,1.58,66
USC00516128,3/30/2013,0.56,71
USC00516128,4/1/2013,,60
USC00516128,4/2/2013,0,67
USC00516128,4/3/2013,0,67
USC00516128,4/4/2013,0.36,66
USC00516128,4/5/2013,0,69
USC00516128,4/7/2013,,71
USC00516128,4/8/2013,0,72
USC00516128,4/9/2013,0.06,70
USC00516128,4/10/2013,0.63,69
USC00516128,4/11/2013,0.08,71
USC00516128,4/12/2013,0.01,71
USC00516128,4/13/2013,0.02,72
USC00516128,4/14/2013,0,72
USC00516128,4/15/2013,0.83,72
USC00516128,4/16/2013,0.08,68
USC00516128,4/17/2013,0,72
USC00516128,4/18/2013,0.07,69
USC00516128,4/19/2013,0.57,69
USC00516128,4/20/2013,1.4,75
USC00516128,4/21/2013,0.01,69
USC00516128,4/22/2013,0.06,71
USC00516128,4/23/2013,0,70
USC00516128,4/24/2013,0.91,78
USC00516128,4/25/2013,0.7,72
USC00516128,4/26/2013,0.01,73
USC00516128,4/28/2013,,70
USC00516128,4/29/2013,0,74
USC00516128,4/30/2013,0,74
USC00516128,5/1/2013,0.53,70
USC00516128,5/2/2013,0.6,73
USC00516128,5/3/2013,0.11,78
USC00516128,5/4/2013,0.02,69
USC00516128,5/5/2013,0.42,69
USC00516128,5/6/2013,0.56,70
USC00516128,5/7/2013,0,70
USC00516128,5/8/2013,0,74
USC00516128,5/9/2013,0,73
USC00516128,5/10/2013,0,73
USC00516128,5/11/2013,0.21,70
USC00516128,5/12/2013,0.43,69
USC00516128,5/13/2013,3.7,70
USC00516128,5/14/2013,1.22,71
USC00516128,5/15/2013,0.02,72
USC00516128,5/16/2013,0.32,70
USC00516128,5/17/2013,0.15,71
USC00516128,5/18/2013,0.15,70
USC00516128,5/19/2013,0.35,76
USC00516128,5/20/2013,0.12,73
USC00516128,5/21/2013,0,69
USC00516128,5/22/2013,0,75
USC00516128,5/23/2013,0,75
USC00516128,5/24/2013,0,73
USC00516128,5/25/2013,0.28,71
USC00516128,5/26/2013,0.98,71
USC00516128,5/27/2013,0.06,72
USC00516128,5/28/2013,1.73,69
USC00516128,5/29/2013,2.41,72
USC00516128,5/30/2013,0.39,72
USC00516128,5/31/2013,0.27,71
USC00516128,6/1/2013,0.71,78
USC00516128,6/2/2013,0.81,72
USC00516128,6/3/2013,0.49,73
USC00516128,6/4/2013,0.03,71
USC00516128,6/5/2013,0,72
USC00516128,6/6/2013,0.14,72
USC00516128,6/7/2013,0.07,71
USC00516128,6/8/2013,0.08,74
USC00516128,6/9/2013,0.02,71
USC00516128,6/10/2013,0.02,72
USC00516128,6/11/2013,0.05,72
USC00516128,6/12/2013,0.28,74
USC00516128,6/13/2013,0.47,72
USC00516128,6/14/2013,2.56,69
USC00516128,6/15/2013,0.11,70
USC00516128,6/16/2013,0.3,76
USC00516128,6/17/2013,0.43,70
USC00516128,6/18/2013,0.44,71
USC00516128,6/19/2013,0.05,73
USC00516128,6/20/2013,0.18,68
USC00516128,6/21/2013,1.53,68
USC00516128,6/22/2013,1.96,69
USC00516128,6/23/2013,0.67,70
USC00516128,6/24/2013,0.62,69
USC00516128,6/25/2013,2.03,69
USC00516128,6/26/2013,2.8,70
USC00516128,6/27/2013,0.06,71
USC00516128,6/28/2013,0.34,70
USC00516128,6/29/2013,0.53,67
USC00516128,6/30/2013,0.83,72
USC00516128,7/1/2013,0,73
USC00516128,7/2/2013,0.43,69
USC00516128,7/3/2013,0.51,72
USC00516128,7/4/2013,0.22,73
USC00516128,7/5/2013,0,67
USC00516128,7/6/2013,0,73
USC00516128,7/7/2013,0,70
USC00516128,7/8/2013,0.01,72
USC00516128,7/9/2013,0.24,74
USC00516128,7/10/2013,0.21,70
USC00516128,7/11/2013,0.26,71
USC00516128,7/12/2013,0.43,71
USC00516128,7/14/2013,,72
USC00516128,7/15/2013,0.2,73
USC00516128,7/16/2013,0.26,71
USC00516128,7/22/2013,,72
USC00516128,7/23/2013,0.63,73
USC00516128,7/25/2013,,72
USC00516128,7/26/2013,0,71
USC00516128,7/27/2013,0.07,72
USC00516128,7/28/2013,0.53,72
USC00516128,7/30/2013,,82
USC00516128,7/31/2013,0.53,72
USC00516128,8/2/2013,,70
USC00516128,8/3/2013,0.06,72
USC00516128,8/4/2013,0.29,69
USC00516128,8/5/2013,0.34,72
USC00516128,8/6/2013,0.23,74
USC00516128,8/7/2013,0,74
USC00516128,8/8/2013,0,73
USC00516128,8/9/2013,0.1,71
USC00516128,8/10/2013,4.32,75
USC00516128,8/11/2013,0.96,72
USC00516128,8/12/2013,0.36,74
USC00516128,8/13/2013,0,73
USC00516128,8/14/2013,0.22,73
USC00516128,8/16/2013,,73
USC00516128,8/17/2013,0,74
USC00516128,8/18/2013,0,73
USC00516128,8/19/2013,0.03,73
USC00516128,8/20/2013,0.02,78
USC00516128,8/21/2013,0.09,73
USC00516128,8/23/2013,,71
USC00516128,8/24/2013,0.17,77
USC00516128,8/26/2013,,75
USC00516128,8/27/2013,0,76
USC00516128,8/28/2013,0,78
USC00516128,8/29/2013,0.45,72
USC00516128,8/30/2013,0.04,73
USC00516128,8/31/2013,0.1,74
USC00516128,9/1/2013,0.44,79
USC00516128,9/2/2013,0.07,71
USC00516128,9/3/2013,0.13,71
USC00516128,9/4/2013,0.06,74
USC00516128,9/5/2013,0.02,75
USC00516128,9/6/2013,0,71
USC00516128,9/7/2013,1.01,71
USC00516128,9/8/2013,0.18,73
USC00516128,9/9/2013,0.02,74
USC00516128,9/10/2013,0.01,76
USC00516128,9/11/2013,0.19,76
USC00516128,9/12/2013,0,73
USC00516128,9/13/2013,0.88,71
USC00516128,9/14/2013,0.98,72
USC00516128,9/15/2013,0.2,75
USC00516128,9/16/2013,0,75
USC00516128,9/17/2013,0.36,71
USC00516128,9/18/2013,0.62,71
USC00516128,9/19/2013,0.07,72
USC00516128,9/20/2013,0,75
USC00516128,9/21/2013,0.01,74
USC00516128,9/22/2013,0.22,70
USC00516128,9/23/2013,0.29,71
USC00516128,9/24/2013,0.07,71
USC00516128,9/25/2013,0.77,73
USC00516128,9/27/2013,,74
USC00516128,9/28/2013,0.11,76
USC00516128,9/29/2013,0.46,72
USC00516128,9/30/2013,0.7,74
USC00516128,10/1/2013,0.55,73
USC00516128,10/2/2013,0.24,75
USC00516128,10/3/2013,0.07,74
USC00516128,10/4/2013,0.07,72
USC00516128,10/5/2013,0.72,71
USC00516128,10/6/2013,0.22,74
USC00516128,10/7/2013,0.37,75
USC00516128,10/8/2013,0.09,72
USC00516128,10/9/2013,0.48,73
USC00516128,10/10/2013,0.54,71
USC00516128,10/11/2013,0.45,75
USC00516128,10/12/2013,0.01,73
USC00516128,10/13/2013,0,84
USC00516128,10/14/2013,2.15,74
USC00516128,10/15/2013,1.02,76
USC00516128,10/16/2013,0.3,70
USC00516128,10/17/2013,0.02,76
USC00516128,10/18/2013,0,67
USC00516128,10/19/2013,0,70
USC00516128,10/20/2013,0,70
USC00516128,10/21/2013,0.05,77
USC00516128,10/22/2013,0,72
USC00516128,10/24/2013,,72
USC00516128,10/25/2013,0.1,74
USC00516128,10/26/2013,0,80
USC00516128,10/28/2013,,74
USC00516128,10/29/2013,0.03,73
USC00516128,10/30/2013,0.12,72
USC00516128,10/31/2013,0.54,75
USC00516128,11/1/2013,0.09,72
USC00516128,11/2/2013,0.38,70
USC00516128,11/3/2013,0.02,72
USC00516128,11/5/2013,,74
USC00516128,11/6/2013,0.54,74
USC00516128,11/7/2013,0.12,72
USC00516128,11/8/2013,0.39,75
USC00516128,11/9/2013,0.77,70
USC00516128,11/10/2013,8.06,70
USC00516128,11/11/2013,1.7,71
USC00516128,11/13/2013,,72
USC00516128,11/14/2013,0,71
USC00516128,11/15/2013,0.72,72
USC00516128,11/16/2013,0,75
USC00516128,11/17/2013,0,73
USC00516128,11/18/2013,0.03,66
USC00516128,11/19/2013,0,69
USC00516128,11/20/2013,0,69
USC00516128,11/21/2013,0,69
USC00516128,11/23/2013,,74
USC00516128,11/24/2013,0,75
USC00516128,11/26/2013,,74
USC00516128,11/27/2013,0,73
USC00516128,11/28/2013,0.07,72
USC00516128,11/29/2013,0,72
USC00516128,11/30/2013,0.63,74
USC00516128,12/1/2013,0.14,68
USC00516128,12/2/2013,2.02,67
USC00516128,12/3/2013,0.15,75
USC00516128,12/4/2013,0,68
USC00516128,12/5/2013,0,68
USC00516128,12/6/2013,0,70
USC00516128,12/8/2013,,83
USC00516128,12/9/2013,0,68
USC00516128,12/10/2013,0.35,70
USC00516128,12/11/2013,0.37,70
USC00516128,12/12/2013,0.09,68
USC00516128,12/13/2013,0.39,76
USC00516128,12/14/2013,0.54,72
USC00516128,12/15/2013,0.01,68
USC00516128,12/16/2013,1.13,64
USC00516128,12/17/2013,0,72
USC00516128,12/18/2013,0.03,72
USC00516128,12/19/2013,2,68
USC00516128,12/20/2013,1.02,70
USC00516128,12/21/2013,1.14,69
USC00516128,12/23/2013,,68
USC00516128,12/24/2013,0.03,70
USC00516128,12/25/2013,0.41,67
USC00516128,12/26/2013,0.14,70
USC00516128,12/27/2013,0,70
USC00516128,12/28/2013,0.03,71
USC00516128,12/29/2013,0.47,70
USC00516128,12/30/2013,0.02,69
USC00516128,12/31/2013,0,71
USC00516128,1/1/2014,0,65
USC00516128,1/2/2014,0.04,69
USC00516128,1/3/2014,2.41,69
USC00516128,1/4/2014,0,69
USC00516128,1/5/2014,0.02,66
USC00516128,1/6/2014,0.06,67
USC00516128,1/7/2014,0,69
USC00516128,1/8/2014,0,69
USC00516128,1/9/2014,0.11,69
USC00516128,1/10/2014,0.1,70
USC00516128,1/11/2014,0.09,67
USC00516128,1/12/2014,0.02,69
